Cycle ID	Step ID	Step Name	Record ID	Time(h:min:s.ms)	Voltage(V)	Current(mA)	Capacity(mAh)	Energy(mWh)	Realtime	dQ/dV(mAh/V)
51	252	CC_Chg	3997729	1:10:30.500	3.6526	420.01	493.57	1744.72	11/10/2024 16:20:09	0.0
51	252	CC_Chg	3997730	1:10:31.000	3.6526	420.01	493.63	1744.94	11/10/2024 16:20:10	0.0
51	252	CC_Chg	3997731	1:10:31.500	3.6526	420.01	493.69	1745.15	11/10/2024 16:20:10	0.0
51	252	CC_Chg	3997732	1:10:32.000	3.6526	420.01	493.75	1745.36	11/10/2024 16:20:11	0.0
51	252	CC_Chg	3997733	1:10:32.500	3.6526	420.01	493.81	1745.58	11/10/2024 16:20:11	0.0
51	252	CC_Chg	3997734	1:10:33.000	3.6526	420.01	493.86	1745.79	11/10/2024 16:20:12	0.0
51	252	CC_Chg	3997735	1:10:33.500	3.6526	420.01	493.92	1746.0	11/10/2024 16:20:12	0.0
51	252	CC_Chg	3997736	1:10:34.000	3.6526	420.01	493.98	1746.22	11/10/2024 16:20:13	0.0
51	252	CC_Chg	3997737	1:10:34.500	3.6526	420.01	494.04	1746.43	11/10/2024 16:20:13	0.0
51	252	CC_Chg	3997738	1:10:35.000	3.6526	420.01	494.1	1746.64	11/10/2024 16:20:14	0.0
51	252	CC_Chg	3997739	1:10:35.500	3.6526	420.01	494.16	1746.86	11/10/2024 16:20:14	0.0
51	252	CC_Chg	3997740	1:10:36.000	3.6526	420.01	494.21	1747.07	11/10/2024 16:20:15	0.0
51	252	CC_Chg	3997741	1:10:36.500	3.6526	420.01	494.27	1747.28	11/10/2024 16:20:15	0.0
51	252	CC_Chg	3997742	1:10:37.000	3.6526	420.01	494.33	1747.49	11/10/2024 16:20:16	0.0
51	252	CC_Chg	3997743	1:10:37.500	3.6526	420.01	494.39	1747.71	11/10/2024 16:20:16	0.0
51	252	CC_Chg	3997744	1:10:38.000	3.6529	420.01	494.45	1747.92	11/10/2024 16:20:17	194.52
51	252	CC_Chg	3997745	1:10:38.500	3.6526	420.01	494.51	1748.13	11/10/2024 16:20:17	-194.37
51	252	CC_Chg	3997746	1:10:39.000	3.6526	420.01	494.56	1748.35	11/10/2024 16:20:18	0.0
51	252	CC_Chg	3997747	1:10:39.500	3.6529	420.01	494.62	1748.56	11/10/2024 16:20:18	194.52
51	252	CC_Chg	3997748	1:10:40.000	3.6529	420.01	494.68	1748.77	11/10/2024 16:20:19	0.0
51	252	CC_Chg	3997749	1:10:40.500	3.6529	420.01	494.74	1748.99	11/10/2024 16:20:19	0.0
51	252	CC_Chg	3997750	1:10:41.000	3.6529	420.01	494.8	1749.2	11/10/2024 16:20:20	0.0
51	252	CC_Chg	3997751	1:10:41.500	3.6529	420.01	494.86	1749.41	11/10/2024 16:20:20	0.0
51	252	CC_Chg	3997752	1:10:42.000	3.6529	420.01	494.91	1749.63	11/10/2024 16:20:21	0.0
51	252	CC_Chg	3997753	1:10:42.500	3.6529	420.01	494.97	1749.84	11/10/2024 16:20:21	0.0
51	252	CC_Chg	3997754	1:10:43.000	3.6529	420.01	495.03	1750.05	11/10/2024 16:20:22	0.0
51	252	CC_Chg	3997755	1:10:43.500	3.6529	420.01	495.09	1750.26	11/10/2024 16:20:22	0.0
51	252	CC_Chg	3997756	1:10:44.000	3.6529	420.01	495.15	1750.48	11/10/2024 16:20:23	0.0
51	252	CC_Chg	3997757	1:10:44.500	3.6529	420.01	495.21	1750.69	11/10/2024 16:20:23	0.0
51	252	CC_Chg	3997758	1:10:45.000	3.6529	420.01	495.26	1750.9	11/10/2024 16:20:24	0.0
51	252	CC_Chg	3997759	1:10:45.500	3.6529	420.01	495.32	1751.12	11/10/2024 16:20:24	0.0
51	252	CC_Chg	3997760	1:10:46.000	3.6529	420.01	495.38	1751.33	11/10/2024 16:20:25	0.0
51	252	CC_Chg	3997761	1:10:46.500	3.6529	420.01	495.44	1751.54	11/10/2024 16:20:25	0.0
51	252	CC_Chg	3997762	1:10:47.000	3.6529	420.01	495.5	1751.76	11/10/2024 16:20:26	0.0
51	252	CC_Chg	3997763	1:10:47.500	3.6529	420.01	495.56	1751.97	11/10/2024 16:20:26	0.0
51	252	CC_Chg	3997764	1:10:48.000	3.6529	420.01	495.61	1752.18	11/10/2024 16:20:27	0.0
51	252	CC_Chg	3997765	1:10:48.500	3.6529	420.01	495.67	1752.4	11/10/2024 16:20:27	0.0
51	252	CC_Chg	3997766	1:10:49.000	3.6529	420.01	495.73	1752.61	11/10/2024 16:20:28	0.0
51	252	CC_Chg	3997767	1:10:49.500	3.6529	420.01	495.79	1752.82	11/10/2024 16:20:28	0.0
51	252	CC_Chg	3997768	1:10:50.000	3.6529	420.01	495.85	1753.03	11/10/2024 16:20:29	0.0
51	252	CC_Chg	3997769	1:10:50.500	3.6529	420.01	495.91	1753.25	11/10/2024 16:20:29	0.0
51	252	CC_Chg	3997770	1:10:51.000	3.6529	420.01	495.96	1753.46	11/10/2024 16:20:30	0.0
51	252	CC_Chg	3997771	1:10:51.500	3.6529	420.01	496.02	1753.67	11/10/2024 16:20:30	0.0
51	252	CC_Chg	3997772	1:10:52.000	3.6529	420.01	496.08	1753.89	11/10/2024 16:20:31	0.0
51	252	CC_Chg	3997773	1:10:52.500	3.6532	420.01	496.14	1754.1	11/10/2024 16:20:31	194.37
51	252	CC_Chg	3997774	1:10:53.000	3.6532	420.01	496.2	1754.31	11/10/2024 16:20:32	0.0
51	252	CC_Chg	3997775	1:10:53.500	3.6532	420.01	496.26	1754.53	11/10/2024 16:20:32	0.0
51	252	CC_Chg	3997776	1:10:54.000	3.6529	420.01	496.31	1754.74	11/10/2024 16:20:33	-194.37
51	252	CC_Chg	3997777	1:10:54.500	3.6532	420.01	496.37	1754.95	11/10/2024 16:20:33	194.67
51	252	CC_Chg	3997778	1:10:55.000	3.6532	420.01	496.43	1755.17	11/10/2024 16:20:34	0.0
51	252	CC_Chg	3997779	1:10:55.500	3.6529	420.01	496.49	1755.38	11/10/2024 16:20:34	-194.37
51	252	CC_Chg	3997780	1:10:56.000	3.6529	420.01	496.55	1755.59	11/10/2024 16:20:35	0.0
51	252	CC_Chg	3997781	1:10:56.500	3.6532	420.01	496.61	1755.81	11/10/2024 16:20:35	194.52
51	252	CC_Chg	3997782	1:10:57.000	3.6532	420.01	496.66	1756.02	11/10/2024 16:20:36	0.0
51	252	CC_Chg	3997783	1:10:57.500	3.6532	420.01	496.72	1756.23	11/10/2024 16:20:36	0.0
51	252	CC_Chg	3997784	1:10:58.000	3.6532	420.01	496.78	1756.44	11/10/2024 16:20:37	0.0
51	252	CC_Chg	3997785	1:10:58.500	3.6532	420.01	496.84	1756.66	11/10/2024 16:20:37	0.0
51	252	CC_Chg	3997786	1:10:59.000	3.6532	420.01	496.9	1756.87	11/10/2024 16:20:38	0.0
51	252	CC_Chg	3997787	1:10:59.500	3.6532	420.01	496.96	1757.08	11/10/2024 16:20:38	0.0
51	252	CC_Chg	3997788	1:11:00.000	3.6532	420.01	497.01	1757.3	11/10/2024 16:20:39	0.0
51	252	CC_Chg	3997789	1:11:00.500	3.6532	420.01	497.07	1757.51	11/10/2024 16:20:39	0.0
51	252	CC_Chg	3997790	1:11:01.000	3.6532	420.01	497.13	1757.72	11/10/2024 16:20:40	0.0
51	252	CC_Chg	3997791	1:11:01.500	3.6532	420.01	497.19	1757.94	11/10/2024 16:20:40	0.0
51	252	CC_Chg	3997792	1:11:02.000	3.6532	420.01	497.25	1758.15	11/10/2024 16:20:41	0.0
51	252	CC_Chg	3997793	1:11:02.500	3.6532	420.01	497.31	1758.36	11/10/2024 16:20:41	0.0
51	252	CC_Chg	3997794	1:11:03.000	3.6532	420.01	497.36	1758.58	11/10/2024 16:20:42	0.0
51	252	CC_Chg	3997795	1:11:03.500	3.6532	420.01	497.42	1758.79	11/10/2024 16:20:42	0.0
51	252	CC_Chg	3997796	1:11:04.000	3.6532	420.01	497.48	1759.0	11/10/2024 16:20:43	0.0
51	252	CC_Chg	3997797	1:11:04.500	3.6532	420.01	497.54	1759.21	11/10/2024 16:20:43	0.0
51	252	CC_Chg	3997798	1:11:05.000	3.6535	420.01	497.6	1759.43	11/10/2024 16:20:44	194.52
51	252	CC_Chg	3997799	1:11:05.500	3.6532	420.01	497.66	1759.64	11/10/2024 16:20:44	-194.37
51	252	CC_Chg	3997800	1:11:06.000	3.6532	420.01	497.71	1759.85	11/10/2024 16:20:45	0.0
51	252	CC_Chg	3997801	1:11:06.500	3.6532	420.01	497.77	1760.07	11/10/2024 16:20:45	0.0
51	252	CC_Chg	3997802	1:11:07.000	3.6532	420.01	497.83	1760.28	11/10/2024 16:20:46	0.0
51	252	CC_Chg	3997803	1:11:07.500	3.6535	420.01	497.89	1760.49	11/10/2024 16:20:46	194.37
51	252	CC_Chg	3997804	1:11:08.000	3.6535	420.01	497.95	1760.71	11/10/2024 16:20:47	0.0
51	252	CC_Chg	3997805	1:11:08.500	3.6532	420.01	498.01	1760.92	11/10/2024 16:20:47	-194.37
51	252	CC_Chg	3997806	1:11:09.000	3.6535	420.01	498.06	1761.13	11/10/2024 16:20:48	194.52
51	252	CC_Chg	3997807	1:11:09.500	3.6535	420.01	498.12	1761.35	11/10/2024 16:20:48	0.0
51	252	CC_Chg	3997808	1:11:10.000	3.6535	420.01	498.18	1761.56	11/10/2024 16:20:49	0.0
51	252	CC_Chg	3997809	1:11:10.500	3.6535	420.01	498.24	1761.77	11/10/2024 16:20:49	0.0
51	252	CC_Chg	3997810	1:11:11.000	3.6535	420.01	498.3	1761.99	11/10/2024 16:20:50	0.0
51	252	CC_Chg	3997811	1:11:11.500	3.6535	420.01	498.36	1762.2	11/10/2024 16:20:50	0.0
51	252	CC_Chg	3997812	1:11:12.000	3.6535	420.01	498.41	1762.41	11/10/2024 16:20:51	0.0
51	252	CC_Chg	3997813	1:11:12.500	3.6535	420.01	498.47	1762.62	11/10/2024 16:20:51	0.0
51	252	CC_Chg	3997814	1:11:13.000	3.6535	420.01	498.53	1762.84	11/10/2024 16:20:52	0.0
51	252	CC_Chg	3997815	1:11:13.500	3.6535	420.01	498.59	1763.05	11/10/2024 16:20:52	0.0
51	252	CC_Chg	3997816	1:11:14.000	3.6535	420.01	498.65	1763.26	11/10/2024 16:20:53	0.0
51	252	CC_Chg	3997817	1:11:14.500	3.6535	420.01	498.71	1763.48	11/10/2024 16:20:53	0.0
51	252	CC_Chg	3997818	1:11:15.000	3.6535	420.01	498.76	1763.69	11/10/2024 16:20:54	0.0
51	252	CC_Chg	3997819	1:11:15.500	3.6535	420.01	498.82	1763.9	11/10/2024 16:20:54	0.0
51	252	CC_Chg	3997820	1:11:16.000	3.6535	420.01	498.88	1764.12	11/10/2024 16:20:55	0.0
51	252	CC_Chg	3997821	1:11:16.500	3.6535	420.01	498.94	1764.33	11/10/2024 16:20:55	0.0
51	252	CC_Chg	3997822	1:11:17.000	3.6535	420.01	499.0	1764.54	11/10/2024 16:20:56	0.0
51	252	CC_Chg	3997823	1:11:17.500	3.6535	420.01	499.06	1764.76	11/10/2024 16:20:56	0.0
51	252	CC_Chg	3997824	1:11:18.000	3.6535	420.01	499.11	1764.97	11/10/2024 16:20:57	0.0
51	252	CC_Chg	3997825	1:11:18.500	3.6535	420.01	499.17	1765.18	11/10/2024 16:20:57	0.0
51	252	CC_Chg	3997826	1:11:19.000	3.6535	420.01	499.23	1765.4	11/10/2024 16:20:58	0.0
51	252	CC_Chg	3997827	1:11:19.500	3.6535	420.01	499.29	1765.61	11/10/2024 16:20:58	0.0
51	252	CC_Chg	3997828	1:11:20.000	3.6538	420.01	499.35	1765.82	11/10/2024 16:20:59	194.52
51	252	CC_Chg	3997829	1:11:20.500	3.6535	420.01	499.41	1766.03	11/10/2024 16:20:59	-194.37
51	252	CC_Chg	3997830	1:11:21.000	3.6538	420.01	499.46	1766.25	11/10/2024 16:21:00	194.52
51	252	CC_Chg	3997831	1:11:21.500	3.6538	420.01	499.52	1766.46	11/10/2024 16:21:00	0.0
51	252	CC_Chg	3997832	1:11:22.000	3.6535	420.01	499.58	1766.67	11/10/2024 16:21:01	-194.37
51	252	CC_Chg	3997833	1:11:22.500	3.6538	420.01	499.64	1766.89	11/10/2024 16:21:01	194.37
51	252	CC_Chg	3997834	1:11:23.000	3.6538	420.01	499.7	1767.1	11/10/2024 16:21:02	0.0
51	252	CC_Chg	3997835	1:11:23.500	3.6538	420.01	499.76	1767.31	11/10/2024 16:21:02	0.0
51	252	CC_Chg	3997836	1:11:24.000	3.6538	420.01	499.81	1767.53	11/10/2024 16:21:03	0.0
51	252	CC_Chg	3997837	1:11:24.500	3.6538	420.01	499.87	1767.74	11/10/2024 16:21:03	0.0
51	252	CC_Chg	3997838	1:11:25.000	3.6538	420.01	499.93	1767.95	11/10/2024 16:21:04	0.0
51	252	CC_Chg	3997839	1:11:25.500	3.6538	420.01	499.99	1768.17	11/10/2024 16:21:04	0.0
51	252	CC_Chg	3997840	1:11:26.000	3.6538	420.01	500.05	1768.38	11/10/2024 16:21:05	0.0
51	252	CC_Chg	3997841	1:11:26.500	3.6538	420.01	500.11	1768.59	11/10/2024 16:21:05	0.0
51	252	CC_Chg	3997842	1:11:27.000	3.6538	420.01	500.16	1768.81	11/10/2024 16:21:06	0.0
51	252	CC_Chg	3997843	1:11:27.500	3.6538	420.01	500.22	1769.02	11/10/2024 16:21:06	0.0
51	252	CC_Chg	3997844	1:11:28.000	3.6538	420.01	500.28	1769.23	11/10/2024 16:21:07	0.0
51	252	CC_Chg	3997845	1:11:28.500	3.6538	420.01	500.34	1769.45	11/10/2024 16:21:07	0.0
51	252	CC_Chg	3997846	1:11:29.000	3.6538	420.01	500.4	1769.66	11/10/2024 16:21:08	0.0
51	252	CC_Chg	3997847	1:11:29.500	3.6538	420.01	500.46	1769.87	11/10/2024 16:21:08	0.0
51	252	CC_Chg	3997848	1:11:30.000	3.6538	420.01	500.51	1770.08	11/10/2024 16:21:09	0.0
51	252	CC_Chg	3997849	1:11:30.500	3.6538	420.01	500.57	1770.3	11/10/2024 16:21:09	0.0
51	252	CC_Chg	3997850	1:11:31.000	3.6538	420.01	500.63	1770.51	11/10/2024 16:21:10	0.0
51	252	CC_Chg	3997851	1:11:31.500	3.6538	420.01	500.69	1770.72	11/10/2024 16:21:10	0.0
51	252	CC_Chg	3997852	1:11:32.000	3.6538	420.01	500.75	1770.94	11/10/2024 16:21:11	0.0
51	252	CC_Chg	3997853	1:11:32.500	3.6538	420.01	500.81	1771.15	11/10/2024 16:21:11	0.0
51	252	CC_Chg	3997854	1:11:33.000	3.6538	420.01	500.86	1771.36	11/10/2024 16:21:12	0.0
51	252	CC_Chg	3997855	1:11:33.500	3.6538	420.01	500.92	1771.58	11/10/2024 16:21:12	0.0
51	252	CC_Chg	3997856	1:11:34.000	3.6538	420.01	500.98	1771.79	11/10/2024 16:21:13	0.0
51	252	CC_Chg	3997857	1:11:34.500	3.6545	420.01	501.04	1772.0	11/10/2024 16:21:13	83.37
51	252	CC_Chg	3997858	1:11:35.000	3.6545	420.01	501.1	1772.22	11/10/2024 16:21:14	0.0
51	252	CC_Chg	3997859	1:11:35.500	3.6545	420.01	501.16	1772.43	11/10/2024 16:21:14	0.0
51	252	CC_Chg	3997860	1:11:36.000	3.6538	420.01	501.21	1772.64	11/10/2024 16:21:15	-83.3
51	252	CC_Chg	3997861	1:11:36.500	3.6538	420.01	501.27	1772.86	11/10/2024 16:21:15	0.0
51	252	CC_Chg	3997862	1:11:37.000	3.6538	420.01	501.33	1773.07	11/10/2024 16:21:16	0.0
51	252	CC_Chg	3997863	1:11:37.500	3.6545	420.01	501.39	1773.28	11/10/2024 16:21:16	83.43
51	252	CC_Chg	3997864	1:11:38.000	3.6545	420.01	501.45	1773.49	11/10/2024 16:21:17	0.0
51	252	CC_Chg	3997865	1:11:38.500	3.6538	420.01	501.51	1773.71	11/10/2024 16:21:17	-83.3
51	252	CC_Chg	3997866	1:11:39.000	3.6545	420.01	501.56	1773.92	11/10/2024 16:21:18	83.37
51	252	CC_Chg	3997867	1:11:39.500	3.6545	420.01	501.62	1774.13	11/10/2024 16:21:18	0.0
51	252	CC_Chg	3997868	1:11:40.000	3.6545	420.01	501.68	1774.35	11/10/2024 16:21:19	0.0
51	252	CC_Chg	3997869	1:11:40.500	3.6545	420.01	501.74	1774.56	11/10/2024 16:21:19	0.0
51	252	CC_Chg	3997870	1:11:41.000	3.6545	420.01	501.8	1774.77	11/10/2024 16:21:20	0.0
51	252	CC_Chg	3997871	1:11:41.500	3.6545	420.01	501.86	1774.99	11/10/2024 16:21:20	0.0
51	252	CC_Chg	3997872	1:11:42.000	3.6545	420.01	501.91	1775.2	11/10/2024 16:21:21	0.0
51	252	CC_Chg	3997873	1:11:42.500	3.6545	420.01	501.97	1775.41	11/10/2024 16:21:21	0.0
