Cycle ID	Step ID	Step Name	Record ID	Time(h:min:s.ms)	Voltage(V)	Current(mA)	Capacity(mAh)	Energy(mWh)	Realtime	dQ/dV(mAh/V)
51	252	CC_Chg	2097217	1:38:35.500	4.1406	420.0100	690.1600	2662.3000	08/11/2024 19:15:27	0.0000
51	252	CC_Chg	2097218	1:38:36.000	4.1406	420.0100	690.2200	2662.5500	08/11/2024 19:15:28	0.0000
51	252	CC_Chg	2097219	1:38:36.500	4.1409	420.0100	690.2700	2662.7900	08/11/2024 19:15:28	194.6700
51	252	CC_Chg	2097220	1:38:37.000	4.1409	420.0100	690.3300	2663.0300	08/11/2024 19:15:29	0.0000
51	252	CC_Chg	2097221	1:38:37.500	4.1409	420.0100	690.3900	2663.2700	08/11/2024 19:15:29	0.0000
51	252	CC_Chg	2097222	1:38:38.000	4.1409	420.0100	690.4500	2663.5100	08/11/2024 19:15:30	0.0000
51	252	CC_Chg	2097223	1:38:38.500	4.1409	420.0100	690.5100	2663.7500	08/11/2024 19:15:30	0.0000
51	252	CC_Chg	2097224	1:38:39.000	4.1409	420.0100	690.5700	2663.9900	08/11/2024 19:15:31	0.0000
51	252	CC_Chg	2097225	1:38:39.500	4.1412	420.0100	690.6200	2664.2400	08/11/2024 19:15:31	194.6700
51	252	CC_Chg	2097226	1:38:40.000	4.1412	420.0100	690.6800	2664.4800	08/11/2024 19:15:32	0.0000
51	252	CC_Chg	2097227	1:38:40.500	4.1412	420.0100	690.7400	2664.7200	08/11/2024 19:15:32	0.0000
51	252	CC_Chg	2097228	1:38:41.000	4.1412	420.0100	690.8000	2664.9600	08/11/2024 19:15:33	0.0000
51	252	CC_Chg	2097229	1:38:41.500	4.1412	420.0100	690.8600	2665.2000	08/11/2024 19:15:33	0.0000
51	252	CC_Chg	2097230	1:38:42.000	4.1412	420.0100	690.9200	2665.4400	08/11/2024 19:15:34	0.0000
51	252	CC_Chg	2097231	1:38:42.500	4.1415	420.0100	690.9700	2665.6900	08/11/2024 19:15:34	194.6700
51	252	CC_Chg	2097232	1:38:43.000	4.1415	420.0100	691.0300	2665.9300	08/11/2024 19:15:35	0.0000
51	252	CC_Chg	2097233	1:38:43.500	4.1415	420.0100	691.0900	2666.1700	08/11/2024 19:15:35	0.0000
51	252	CC_Chg	2097234	1:38:44.000	4.1415	420.0100	691.1500	2666.4100	08/11/2024 19:15:36	0.0000
51	252	CC_Chg	2097235	1:38:44.500	4.1415	420.0100	691.2100	2666.6500	08/11/2024 19:15:36	0.0000
51	252	CC_Chg	2097236	1:38:45.000	4.1415	420.0100	691.2700	2666.8900	08/11/2024 19:15:37	0.0000
51	252	CC_Chg	2097237	1:38:45.500	4.1415	420.0100	691.3200	2667.1400	08/11/2024 19:15:37	0.0000
51	252	CC_Chg	2097238	1:38:46.000	4.1418	420.0100	691.3800	2667.3800	08/11/2024 19:15:38	194.3700
51	252	CC_Chg	2097239	1:38:46.500	4.1418	420.0100	691.4400	2667.6200	08/11/2024 19:15:38	0.0000
51	252	CC_Chg	2097240	1:38:47.000	4.1418	420.0100	691.5000	2667.8600	08/11/2024 19:15:39	0.0000
51	252	CC_Chg	2097241	1:38:47.500	4.1418	420.0100	691.5600	2668.1000	08/11/2024 19:15:39	0.0000
51	252	CC_Chg	2097242	1:38:48.000	4.1418	420.0100	691.6200	2668.3400	08/11/2024 19:15:40	0.0000
51	252	CC_Chg	2097243	1:38:48.500	4.1418	420.0100	691.6700	2668.5800	08/11/2024 19:15:40	0.0000
51	252	CC_Chg	2097244	1:38:49.000	4.1418	420.0100	691.7300	2668.8300	08/11/2024 19:15:41	0.0000
51	252	CC_Chg	2097245	1:38:49.500	4.1421	420.0100	691.7900	2669.0700	08/11/2024 19:15:41	194.5200
51	252	CC_Chg	2097246	1:38:50.000	4.1421	420.0100	691.8500	2669.3100	08/11/2024 19:15:42	0.0000
51	252	CC_Chg	2097247	1:38:50.500	4.1421	420.0100	691.9100	2669.5500	08/11/2024 19:15:42	0.0000
51	252	CC_Chg	2097248	1:38:51.000	4.1421	420.0100	691.9700	2669.7900	08/11/2024 19:15:43	0.0000
51	252	CC_Chg	2097249	1:38:51.500	4.1421	420.0100	692.0200	2670.0300	08/11/2024 19:15:43	0.0000
51	252	CC_Chg	2097250	1:38:52.000	4.1421	420.0100	692.0800	2670.2800	08/11/2024 19:15:44	0.0000
51	252	CC_Chg	2097251	1:38:52.500	4.1424	420.0100	692.1400	2670.5200	08/11/2024 19:15:44	194.5200
51	252	CC_Chg	2097252	1:38:53.000	4.1424	420.0100	692.2000	2670.7600	08/11/2024 19:15:45	0.0000
51	252	CC_Chg	2097253	1:38:53.500	4.1424	420.0100	692.2600	2671.0000	08/11/2024 19:15:45	0.0000
51	252	CC_Chg	2097254	1:38:54.000	4.1424	420.0100	692.3200	2671.2400	08/11/2024 19:15:46	0.0000
51	252	CC_Chg	2097255	1:38:54.500	4.1424	420.0100	692.3700	2671.4800	08/11/2024 19:15:46	0.0000
51	252	CC_Chg	2097256	1:38:55.000	4.1424	420.0100	692.4300	2671.7300	08/11/2024 19:15:47	0.0000
51	252	CC_Chg	2097257	1:38:55.500	4.1424	420.0100	692.4900	2671.9700	08/11/2024 19:15:47	0.0000
51	252	CC_Chg	2097258	1:38:56.000	4.1424	420.0100	692.5500	2672.2100	08/11/2024 19:15:48	0.0000
51	252	CC_Chg	2097259	1:38:56.500	4.1431	420.0100	692.6100	2672.4500	08/11/2024 19:15:48	83.3000
51	252	CC_Chg	2097260	1:38:57.000	4.1431	420.0100	692.6700	2672.6900	08/11/2024 19:15:49	0.0000
51	252	CC_Chg	2097261	1:38:57.500	4.1431	420.0100	692.7200	2672.9300	08/11/2024 19:15:49	0.0000
51	252	CC_Chg	2097262	1:38:58.000	4.1431	420.0100	692.7800	2673.1800	08/11/2024 19:15:50	0.0000
51	252	CC_Chg	2097263	1:38:58.500	4.1431	420.0100	692.8400	2673.4200	08/11/2024 19:15:50	0.0000
51	252	CC_Chg	2097264	1:38:59.000	4.1434	420.0100	692.9000	2673.6600	08/11/2024 19:15:51	194.6700
51	252	CC_Chg	2097265	1:38:59.500	4.1434	420.0100	692.9600	2673.9000	08/11/2024 19:15:51	0.0000
51	252	CC_Chg	2097266	1:39:00.000	4.1434	420.0100	693.0200	2674.1400	08/11/2024 19:15:52	0.0000
51	252	CC_Chg	2097267	1:39:00.500	4.1434	420.0100	693.0700	2674.3800	08/11/2024 19:15:52	0.0000
51	252	CC_Chg	2097268	1:39:01.000	4.1434	420.0100	693.1300	2674.6300	08/11/2024 19:15:53	0.0000
51	252	CC_Chg	2097269	1:39:01.500	4.1434	420.0100	693.1900	2674.8700	08/11/2024 19:15:53	0.0000
51	252	CC_Chg	2097270	1:39:02.000	4.1434	420.0100	693.2500	2675.1100	08/11/2024 19:15:54	0.0000
51	252	CC_Chg	2097271	1:39:02.500	4.1437	420.0100	693.3100	2675.3500	08/11/2024 19:15:54	194.3700
51	252	CC_Chg	2097272	1:39:03.000	4.1437	420.0100	693.3700	2675.5900	08/11/2024 19:15:55	0.0000
51	252	CC_Chg	2097273	1:39:03.500	4.1437	420.0100	693.4200	2675.8400	08/11/2024 19:15:55	0.0000
51	252	CC_Chg	2097274	1:39:04.000	4.1437	420.0100	693.4800	2676.0800	08/11/2024 19:15:56	0.0000
51	252	CC_Chg	2097275	1:39:04.500	4.1437	420.0100	693.5400	2676.3200	08/11/2024 19:15:56	0.0000
51	252	CC_Chg	2097276	1:39:05.000	4.1437	420.0100	693.6000	2676.5600	08/11/2024 19:15:57	0.0000
51	252	CC_Chg	2097277	1:39:05.500	4.1440	420.0100	693.6600	2676.8000	08/11/2024 19:15:57	194.3700
51	252	CC_Chg	2097278	1:39:06.000	4.1440	420.0100	693.7200	2677.0400	08/11/2024 19:15:58	0.0000
51	252	CC_Chg	2097279	1:39:06.500	4.1440	420.0100	693.7700	2677.2900	08/11/2024 19:15:58	0.0000
51	252	CC_Chg	2097280	1:39:07.000	4.1440	420.0100	693.8300	2677.5300	08/11/2024 19:15:59	0.0000
51	252	CC_Chg	2097281	1:39:07.500	4.1440	420.0100	693.8900	2677.7700	08/11/2024 19:15:59	0.0000
51	252	CC_Chg	2097282	1:39:08.000	4.1440	420.0100	693.9500	2678.0100	08/11/2024 19:16:00	0.0000
51	252	CC_Chg	2097283	1:39:08.500	4.1440	420.0100	694.0100	2678.2500	08/11/2024 19:16:00	0.0000
51	252	CC_Chg	2097284	1:39:09.000	4.1443	420.0100	694.0700	2678.4900	08/11/2024 19:16:01	194.5200
51	252	CC_Chg	2097285	1:39:09.500	4.1443	420.0100	694.1200	2678.7400	08/11/2024 19:16:01	0.0000
51	252	CC_Chg	2097286	1:39:10.000	4.1443	420.0100	694.1800	2678.9800	08/11/2024 19:16:02	0.0000
51	252	CC_Chg	2097287	1:39:10.500	4.1443	420.0100	694.2400	2679.2200	08/11/2024 19:16:02	0.0000
51	252	CC_Chg	2097288	1:39:11.000	4.1443	420.0100	694.3000	2679.4600	08/11/2024 19:16:03	0.0000
51	252	CC_Chg	2097289	1:39:11.500	4.1443	420.0100	694.3600	2679.7000	08/11/2024 19:16:03	0.0000
51	252	CC_Chg	2097290	1:39:12.000	4.1446	420.0100	694.4200	2679.9400	08/11/2024 19:16:04	194.5200
51	252	CC_Chg	2097291	1:39:12.500	4.1446	420.0100	694.4700	2680.1900	08/11/2024 19:16:04	0.0000
51	252	CC_Chg	2097292	1:39:13.000	4.1446	420.0100	694.5300	2680.4300	08/11/2024 19:16:05	0.0000
51	252	CC_Chg	2097293	1:39:13.500	4.1446	420.0100	694.5900	2680.6700	08/11/2024 19:16:05	0.0000
51	252	CC_Chg	2097294	1:39:14.000	4.1446	420.0100	694.6500	2680.9100	08/11/2024 19:16:06	0.0000
51	252	CC_Chg	2097295	1:39:14.500	4.1446	420.0100	694.7100	2681.1500	08/11/2024 19:16:06	0.0000
51	252	CC_Chg	2097296	1:39:15.000	4.1446	420.0100	694.7700	2681.4000	08/11/2024 19:16:07	0.0000
51	252	CC_Chg	2097297	1:39:15.500	4.1449	420.0100	694.8200	2681.6400	08/11/2024 19:16:07	194.6700
51	252	CC_Chg	2097298	1:39:16.000	4.1449	420.0100	694.8800	2681.8800	08/11/2024 19:16:08	0.0000
51	252	CC_Chg	2097299	1:39:16.500	4.1449	420.0100	694.9400	2682.1200	08/11/2024 19:16:08	0.0000
51	252	CC_Chg	2097300	1:39:17.000	4.1449	420.0100	695.0000	2682.3600	08/11/2024 19:16:09	0.0000
51	252	CC_Chg	2097301	1:39:17.500	4.1449	420.0100	695.0600	2682.6000	08/11/2024 19:16:09	0.0000
51	252	CC_Chg	2097302	1:39:18.000	4.1449	420.0100	695.1200	2682.8500	08/11/2024 19:16:10	0.0000
51	252	CC_Chg	2097303	1:39:18.500	4.1452	420.0100	695.1700	2683.0900	08/11/2024 19:16:10	194.6700
51	252	CC_Chg	2097304	1:39:19.000	4.1452	420.0100	695.2300	2683.3300	08/11/2024 19:16:11	0.0000
51	252	CC_Chg	2097305	1:39:19.500	4.1452	420.0100	695.2900	2683.5700	08/11/2024 19:16:11	0.0000
51	252	CC_Chg	2097306	1:39:20.000	4.1452	420.0100	695.3500	2683.8100	08/11/2024 19:16:12	0.0000
51	252	CC_Chg	2097307	1:39:20.500	4.1452	420.0100	695.4100	2684.0500	08/11/2024 19:16:12	0.0000
51	252	CC_Chg	2097308	1:39:21.000	4.1455	420.0100	695.4700	2684.3000	08/11/2024 19:16:13	194.3700
51	252	CC_Chg	2097309	1:39:21.500	4.1455	420.0100	695.5200	2684.5400	08/11/2024 19:16:13	0.0000
51	252	CC_Chg	2097310	1:39:22.000	4.1455	420.0100	695.5800	2684.7800	08/11/2024 19:16:14	0.0000
51	252	CC_Chg	2097311	1:39:22.500	4.1455	420.0100	695.6400	2685.0200	08/11/2024 19:16:14	0.0000
51	252	CC_Chg	2097312	1:39:23.000	4.1455	420.0100	695.7000	2685.2600	08/11/2024 19:16:15	0.0000
51	252	CC_Chg	2097313	1:39:23.500	4.1455	420.0100	695.7600	2685.5100	08/11/2024 19:16:15	0.0000
51	252	CC_Chg	2097314	1:39:24.000	4.1455	420.0100	695.8200	2685.7500	08/11/2024 19:16:16	0.0000
51	252	CC_Chg	2097315	1:39:24.500	4.1458	420.0100	695.8700	2685.9900	08/11/2024 19:16:16	194.2200
51	252	CC_Chg	2097316	1:39:25.000	4.1458	420.0100	695.9300	2686.2300	08/11/2024 19:16:17	0.0000
51	252	CC_Chg	2097317	1:39:25.500	4.1458	420.0100	695.9900	2686.4700	08/11/2024 19:16:17	0.0000
51	252	CC_Chg	2097318	1:39:26.000	4.1458	420.0100	696.0500	2686.7200	08/11/2024 19:16:18	0.0000
51	252	CC_Chg	2097319	1:39:26.500	4.1458	420.0100	696.1100	2686.9600	08/11/2024 19:16:18	0.0000
51	252	CC_Chg	2097320	1:39:27.000	4.1458	420.0100	696.1700	2687.2000	08/11/2024 19:16:19	0.0000
51	252	CC_Chg	2097321	1:39:27.500	4.1458	420.0100	696.2200	2687.4400	08/11/2024 19:16:19	0.0000
51	252	CC_Chg	2097322	1:39:28.000	4.1462	420.0100	696.2800	2687.6800	08/11/2024 19:16:20	145.7800
51	252	CC_Chg	2097323	1:39:28.500	4.1462	420.0100	696.3400	2687.9200	08/11/2024 19:16:20	0.0000
51	252	CC_Chg	2097324	1:39:29.000	4.1462	420.0100	696.4000	2688.1700	08/11/2024 19:16:21	0.0000
51	252	CC_Chg	2097325	1:39:29.500	4.1462	420.0100	696.4600	2688.4100	08/11/2024 19:16:21	0.0000
51	252	CC_Chg	2097326	1:39:30.000	4.1462	420.0100	696.5200	2688.6500	08/11/2024 19:16:22	0.0000
51	252	CC_Chg	2097327	1:39:30.500	4.1462	420.0100	696.5700	2688.8900	08/11/2024 19:16:22	0.0000
51	252	CC_Chg	2097328	1:39:31.000	4.1462	420.0100	696.6300	2689.1300	08/11/2024 19:16:23	0.0000
51	252	CC_Chg	2097329	1:39:31.500	4.1465	420.0100	696.6900	2689.3800	08/11/2024 19:16:23	194.2200
51	252	CC_Chg	2097330	1:39:32.000	4.1465	420.0100	696.7500	2689.6200	08/11/2024 19:16:24	0.0000
51	252	CC_Chg	2097331	1:39:32.500	4.1465	420.0100	696.8100	2689.8600	08/11/2024 19:16:24	0.0000
51	252	CC_Chg	2097332	1:39:33.000	4.1465	420.0100	696.8700	2690.1000	08/11/2024 19:16:25	0.0000
51	252	CC_Chg	2097333	1:39:33.500	4.1465	420.0100	696.9200	2690.3400	08/11/2024 19:16:25	0.0000
51	252	CC_Chg	2097334	1:39:34.000	4.1465	420.0100	696.9800	2690.5800	08/11/2024 19:16:26	0.0000
51	252	CC_Chg	2097335	1:39:34.500	4.1465	420.0100	697.0400	2690.8300	08/11/2024 19:16:26	0.0000
51	252	CC_Chg	2097336	1:39:35.000	4.1468	420.0100	697.1000	2691.0700	08/11/2024 19:16:27	194.6700
51	252	CC_Chg	2097337	1:39:35.500	4.1468	420.0100	697.1600	2691.3100	08/11/2024 19:16:27	0.0000
51	252	CC_Chg	2097338	1:39:36.000	4.1468	420.0100	697.2200	2691.5500	08/11/2024 19:16:28	0.0000
51	252	CC_Chg	2097339	1:39:36.500	4.1468	420.0100	697.2700	2691.7900	08/11/2024 19:16:28	0.0000
51	252	CC_Chg	2097340	1:39:37.000	4.1468	420.0100	697.3300	2692.0400	08/11/2024 19:16:29	0.0000
51	252	CC_Chg	2097341	1:39:37.500	4.1468	420.0100	697.3900	2692.2800	08/11/2024 19:16:29	0.0000
51	252	CC_Chg	2097342	1:39:38.000	4.1471	420.0100	697.4500	2692.5200	08/11/2024 19:16:30	194.6700
